Date,Hour,Day,Month,DayOfWeek,Season,PM2_5,PM10,NO,NO2,SO2,CO,O3,NH3,Benzene,Toluene,Xylene,Temperature,Humidity,Wind_Speed,Wind_Direction,Pressure,Rainfall,Visibility,AQI
2022-08-05 05:46:55.841584,2,5,8,4,2,38.5,81.4,17.0,20.8,66.9,0.57,38.3,10.5,8.12,21.81,10.06,34.6,76.9,5.9,266.0,1002.9,12.9,8.6,83.6
2022-08-05 10:09:54.059405,19,5,8,4,2,61.0,88.6,43.2,24.6,6.0,1.44,53.2,2.2,3.14,6.54,2.44,37.3,64.5,2.4,348.9,1005.1,0.6,8.4,103.3
2022-08-05 14:32:52.277227,7,5,8,4,2,42.9,91.7,17.9,25.3,23.0,0.55,8.1,4.2,2.3,5.13,1.33,27.2,85.9,3.5,285.0,1002.5,6.0,9.5,91.7
2022-08-05 18:55:50.495049,17,5,8,4,2,65.8,126.1,69.0,31.6,13.1,1.33,53.4,2.5,1.22,3.39,1.81,37.2,81.0,2.1,268.4,999.8,0.5,8.1,119.3
2022-08-05 23:18:48.712871,21,5,8,4,2,54.0,59.9,28.7,27.3,20.5,1.51,31.7,12.5,2.36,4.93,1.76,37.2,73.6,5.1,246.8,1000.6,2.1,11.5,90.0
2022-08-06 03:41:46.930693,11,6,8,5,2,65.3,122.6,38.9,46.6,1.1,2.04,27.9,38.9,1.82,4.97,1.57,28.3,85.5,1.8,13.7,1008.1,8.0,9.2,117.7
2022-08-06 08:04:45.148514,2,6,8,5,2,27.7,59.0,10.0,24.3,3.8,0.94,60.4,23.0,3.25,8.35,2.23,36.0,82.0,2.2,122.8,1005.8,0.6,9.7,60.4
2022-08-06 12:27:43.366336,8,6,8,5,2,42.6,68.9,32.1,29.4,12.1,1.21,37.9,4.1,2.15,5.65,1.31,30.5,100.0,5.7,204.1,1006.5,15.5,9.3,71.0
2022-08-06 16:50:41.584158,9,6,8,5,2,40.5,78.7,25.5,41.3,13.2,4.11,3.2,7.9,4.24,6.61,5.33,29.4,86.1,2.5,79.5,1003.3,3.8,9.4,126.4
2022-08-06 21:13:39.801980,22,6,8,5,2,30.5,36.6,10.0,24.2,46.0,1.22,20.7,18.0,4.49,10.53,5.45,38.8,74.2,4.5,356.1,1008.6,0.6,8.8,61.0
2022-08-07 01:36:38.019801,22,7,8,6,2,43.4,91.2,17.8,22.3,5.9,3.92,27.5,17.0,0.94,2.75,1.33,36.9,70.7,2.7,316.1,1002.9,0.9,8.7,124.0
2022-08-07 05:59:36.237623,13,7,8,6,2,61.3,111.3,54.1,36.9,19.3,3.53,46.3,27.6,2.79,8.13,2.38,31.6,90.2,3.9,201.5,1005.1,2.9,8.9,119.1
2022-08-07 10:22:34.455445,22,7,8,6,2,33.3,56.1,10.0,19.8,3.1,0.97,8.9,24.0,4.72,13.61,4.71,37.2,61.4,4.4,177.9,1005.4,0.4,11.2,56.1
2022-08-07 14:45:32.673267,10,7,8,6,2,46.5,62.3,15.5,25.2,5.0,1.4,36.9,23.7,3.79,9.01,3.25,26.3,80.2,2.5,127.4,1010.5,3.6,8.2,77.5
2022-08-07 19:08:30.891089,9,7,8,6,2,36.2,81.4,32.1,36.2,14.1,3.05,22.8,38.5,0.72,2.06,1.01,28.3,89.8,3.1,211.6,1001.7,1.0,8.9,113.1
2022-08-07 23:31:29.108910,20,7,8,6,2,47.8,76.9,37.4,32.1,26.3,0.85,46.8,97.5,5.72,12.99,3.44,39.4,72.9,4.4,159.1,1007.2,6.5,9.4,79.7
2022-08-08 03:54:27.326732,16,8,8,0,2,77.1,137.1,32.4,36.6,2.2,3.27,65.0,7.5,1.08,1.73,1.6,37.0,76.9,4.0,168.2,1007.0,0.1,9.6,157.0
2022-08-08 08:17:25.544554,12,8,8,0,2,71.4,101.8,38.0,48.5,17.6,1.79,37.4,12.5,0.91,2.39,0.66,26.9,93.0,4.9,337.6,1009.7,5.7,8.6,138.0
2022-08-08 12:40:23.762376,10,8,8,0,2,55.8,89.2,29.0,44.6,0.0,0.63,14.4,6.5,0.95,2.24,0.59,30.9,90.9,2.7,235.2,1008.5,9.9,8.4,93.0
2022-08-08 17:03:21.980198,16,8,8,0,2,67.1,76.8,55.1,41.2,21.0,1.19,60.8,3.6,2.95,8.0,1.6,36.4,66.1,3.3,313.3,1001.2,8.2,9.5,123.7
2022-08-08 21:26:20.198019,18,8,8,0,2,69.9,113.8,62.0,35.5,49.0,1.55,42.2,9.3,1.38,2.89,1.79,34.7,69.0,6.7,300.4,1008.7,1.2,8.1,133.0
2022-08-09 01:49:18.415841,11,9,8,1,2,65.3,88.0,66.5,48.8,53.4,1.46,41.8,7.1,1.51,3.93,1.85,29.4,81.5,3.4,356.4,1001.2,16.4,11.3,117.7
2022-08-09 06:12:16.633663,0,9,8,1,2,35.7,70.4,10.3,28.4,11.1,0.82,70.5,20.7,1.67,3.37,2.19,34.3,63.7,6.3,245.1,1000.1,7.7,9.8,70.5
2022-08-09 10:35:14.851485,2,9,8,1,2,32.8,71.1,13.4,31.8,5.0,0.57,57.8,6.0,4.03,10.82,5.4,33.8,77.7,5.0,85.0,1004.4,1.1,9.1,71.1
2022-08-09 14:58:13.069306,3,9,8,1,2,36.9,62.1,7.1,27.2,14.0,1.04,46.1,17.3,3.17,6.38,3.54,28.0,77.9,5.2,49.0,998.1,17.0,8.9,62.1
2022-08-09 19:21:11.287128,11,9,8,1,2,73.1,140.7,49.2,32.0,5.7,3.31,41.7,13.3,1.15,2.74,0.62,32.1,84.9,2.5,61.4,1004.3,24.9,9.5,143.7
2022-08-09 23:44:09.504950,14,9,8,1,2,76.6,100.3,56.1,36.0,27.9,3.52,65.3,24.2,1.51,3.67,0.83,32.3,80.1,3.4,228.3,1000.8,3.0,8.6,155.3
2022-08-10 04:07:07.722772,19,10,8,2,2,55.4,75.8,36.7,37.5,0.0,2.59,53.0,13.6,1.01,1.78,1.45,38.7,77.5,6.4,175.7,1005.3,5.4,10.7,107.4
2022-08-10 08:30:05.940594,5,10,8,2,2,46.9,44.0,28.4,31.8,13.0,1.09,44.0,27.5,1.55,3.66,2.21,28.1,92.2,7.6,249.8,1002.7,5.1,9.3,78.2
2022-08-10 12:53:04.158415,18,10,8,2,2,56.8,96.5,31.7,43.4,19.3,2.78,66.2,9.0,2.74,7.3,2.97,36.5,70.9,4.7,32.4,999.1,7.0,7.7,109.8
2022-08-10 17:16:02.376237,15,10,8,2,2,77.0,148.3,48.6,42.1,14.6,1.02,72.1,0.3,1.91,3.75,2.55,33.4,75.1,2.4,45.6,1005.1,8.1,8.3,156.7
2022-08-10 21:39:00.594059,1,10,8,2,2,33.5,64.4,23.7,19.1,8.3,1.35,70.2,5.3,1.25,3.41,1.75,35.2,76.1,7.6,161.8,1005.0,2.4,8.8,70.2
2022-08-11 02:01:58.811881,8,11,8,3,2,65.7,134.3,19.6,43.9,2.5,2.81,0.0,0.0,3.46,8.49,1.98,30.5,89.3,4.1,100.4,1001.7,4.6,9.1,122.9
2022-08-11 06:24:57.029702,7,11,8,3,2,63.2,75.2,22.6,40.3,0.2,1.84,25.8,15.6,2.27,5.51,1.36,30.3,88.6,5.8,329.7,1003.2,3.5,8.2,110.7
2022-08-11 10:47:55.247524,21,11,8,3,2,44.7,58.1,19.2,26.2,11.1,0.72,33.7,2.7,1.38,3.48,1.85,39.8,77.8,5.1,276.9,1001.8,2.1,8.8,74.5
2022-08-11 15:10:53.465346,22,11,8,3,2,58.2,92.3,11.2,33.6,24.4,0.88,33.1,13.5,4.73,12.58,2.5,39.0,74.6,1.3,180.7,1001.7,9.1,8.7,97.0
2022-08-11 19:33:51.683168,19,11,8,3,2,60.0,108.8,28.3,40.3,12.7,1.23,34.3,4.9,2.62,6.97,1.96,37.9,72.0,4.5,158.3,1009.2,2.4,8.7,105.9
2022-08-11 23:56:49.900990,12,11,8,3,2,58.4,127.2,62.5,50.0,1.9,1.21,29.6,6.2,2.16,4.63,1.58,33.8,83.6,1.6,199.1,1005.1,4.8,10.1,118.1
2022-08-12 04:19:48.118811,11,12,8,4,2,62.4,110.7,38.8,53.6,34.6,1.58,48.7,18.0,2.75,7.35,1.95,28.7,82.2,2.3,76.8,1011.1,13.0,8.6,108.0
2022-08-12 08:42:46.336633,7,12,8,4,2,56.9,94.5,12.7,40.3,37.5,1.31,27.3,12.8,1.07,2.55,1.24,27.2,89.6,3.3,108.9,1003.6,12.2,9.4,94.8
2022-08-12 13:05:44.554455,18,12,8,4,2,65.1,89.3,57.0,44.5,21.4,1.56,57.0,16.4,1.05,2.33,1.26,39.1,70.8,3.3,121.1,1005.4,3.4,9.0,117.0
2022-08-12 17:28:42.772277,2,12,8,4,2,32.4,36.1,2.9,24.3,19.4,0.72,49.3,42.3,1.52,4.3,1.3,32.0,85.1,5.1,101.7,1003.3,11.8,10.0,54.0
2022-08-12 21:51:40.990099,6,12,8,4,2,44.0,78.2,24.3,29.2,2.8,1.96,16.9,12.4,3.42,7.64,2.11,27.0,90.7,3.6,326.1,1002.7,0.1,8.8,98.0
2022-08-13 02:14:39.207920,3,13,8,5,2,35.7,64.8,13.4,21.0,0.0,0.98,41.3,4.3,1.62,3.61,2.03,33.7,81.0,3.4,220.6,1008.0,2.4,10.0,64.8
2022-08-13 06:37:37.425742,11,13,8,5,2,62.0,83.6,50.2,52.3,12.4,1.02,26.1,7.8,1.83,3.02,1.7,32.1,80.3,2.1,38.2,1007.0,2.2,7.8,106.7
2022-08-13 11:00:35.643564,7,13,8,5,2,41.8,43.2,27.4,28.4,13.3,1.14,27.7,11.4,6.01,16.88,5.32,27.2,83.6,2.0,112.8,1002.9,0.0,8.2,69.7
2022-08-13 15:23:33.861386,4,13,8,5,2,42.6,44.2,18.0,25.3,11.5,0.88,42.9,25.1,0.99,2.61,0.69,30.0,81.0,2.4,307.4,1005.9,0.8,9.1,71.0
2022-08-13 19:46:32.079207,9,13,8,5,2,42.0,86.3,26.8,35.0,0.0,0.77,13.7,0.0,3.46,9.79,2.89,29.3,96.4,2.2,327.2,999.7,0.6,8.9,86.3
2022-08-14 00:09:30.297029,20,14,8,6,2,47.1,68.4,34.6,26.1,6.7,1.27,48.3,4.8,1.24,3.71,1.5,37.7,75.4,5.2,132.8,1002.9,3.7,9.0,78.5
2022-08-14 04:32:28.514851,13,14,8,6,2,56.7,112.8,42.4,42.3,7.0,3.2,22.7,44.3,3.56,6.82,3.02,33.4,79.2,3.9,22.6,1006.0,13.8,7.2,115.0
2022-08-14 08:55:26.732673,19,14,8,6,2,49.0,66.3,29.2,29.7,7.7,1.44,22.7,25.3,1.52,4.18,1.84,37.7,72.4,5.3,72.4,1007.9,2.4,8.6,81.7
2022-08-14 13:18:24.950495,21,14,8,6,2,46.7,90.3,18.4,24.2,4.1,1.27,39.2,5.1,2.07,5.27,2.3,40.0,74.2,4.4,273.2,1009.0,5.3,9.7,90.3
2022-08-14 17:41:23.168316,21,14,8,6,2,39.8,49.2,22.2,30.7,10.7,1.7,47.6,37.6,1.41,3.04,0.84,42.5,61.3,3.9,322.4,1001.1,4.2,8.3,85.0
2022-08-14 22:04:21.386138,8,14,8,6,2,35.0,50.7,1.3,24.8,0.0,1.17,0.0,34.2,1.11,3.25,1.56,29.5,88.4,3.2,161.9,1004.8,3.6,8.7,58.5
2022-08-15 02:27:19.603960,21,15,8,0,2,48.4,63.9,21.9,37.6,7.7,0.88,28.0,92.4,1.27,2.48,1.51,35.9,76.6,4.8,108.1,1006.1,1.7,10.4,80.7
2022-08-15 06:50:17.821782,21,15,8,0,2,48.2,70.3,23.1,36.0,15.1,1.81,48.3,43.1,2.04,3.51,1.48,40.0,76.5,3.2,49.3,1003.1,13.2,8.3,90.5
2022-08-15 11:13:16.039603,23,15,8,0,2,34.1,62.2,7.7,33.7,11.3,1.16,7.3,30.1,1.7,3.05,2.54,35.4,84.5,2.9,147.4,1003.6,0.7,10.0,62.2
2022-08-15 15:36:14.257425,8,15,8,0,2,47.6,87.1,23.0,38.6,22.3,0.75,28.4,0.0,1.22,3.1,1.18,27.5,90.9,4.3,35.4,1000.4,1.0,9.4,87.1
2022-08-15 19:59:12.475247,5,15,8,0,2,48.7,69.3,17.2,24.3,38.6,1.38,29.4,29.7,2.71,7.38,4.02,27.0,94.3,3.8,236.4,1002.2,0.5,8.2,81.2
2022-08-16 00:22:10.693069,14,16,8,1,2,67.8,109.8,31.4,54.6,0.0,2.19,62.8,47.1,0.84,2.01,0.47,34.7,87.5,1.5,189.9,1002.2,3.4,9.1,126.0
2022-08-16 04:45:08.910891,22,16,8,1,2,44.6,75.4,35.0,36.0,0.0,0.63,36.7,6.9,2.38,5.32,2.03,37.0,70.6,3.9,190.2,1003.8,5.1,8.9,75.4
2022-08-16 09:08:07.128712,21,16,8,1,2,62.5,100.4,32.3,37.7,0.5,0.53,35.7,31.5,1.7,3.84,1.07,38.2,80.3,2.5,292.9,1002.0,1.3,8.5,108.3
2022-08-16 13:31:05.346534,13,16,8,1,2,79.1,100.2,62.6,51.5,7.6,1.46,40.0,30.2,2.89,4.64,3.51,32.8,85.0,1.7,328.3,1005.1,9.1,6.3,163.7
2022-08-16 17:54:03.564356,3,16,8,1,2,49.8,75.6,26.0,19.9,17.6,2.91,38.9,11.3,4.46,12.22,5.52,29.5,74.5,2.8,97.4,1000.2,8.4,8.7,111.4
2022-08-16 22:17:01.782178,10,16,8,1,2,57.8,78.5,39.8,46.7,0.0,4.41,21.4,22.1,1.64,3.49,0.85,27.5,88.3,3.8,271.1,1003.1,11.1,8.9,130.1
2022-08-17 02:40:00.000000,17,17,8,2,2,59.1,113.6,34.5,35.5,8.2,3.29,43.6,59.1,1.85,3.33,2.06,38.0,74.8,3.5,223.1,1001.4,10.5,9.3,116.1
2022-08-17 07:02:58.217821,13,17,8,2,2,75.5,106.1,56.5,42.1,4.9,1.41,54.3,10.2,2.91,4.48,1.94,33.2,80.7,1.6,210.7,1008.7,2.5,8.0,151.7
2022-08-17 11:25:56.435643,8,17,8,2,2,53.0,95.3,18.1,31.5,14.1,1.06,3.0,21.9,2.27,4.42,1.58,28.2,87.3,3.9,52.8,1001.5,8.3,10.4,95.3
2022-08-17 15:48:54.653465,8,17,8,2,2,55.3,113.7,21.7,27.5,21.2,0.88,33.3,41.5,3.23,5.56,3.8,28.6,90.6,3.3,0.5,1000.6,1.9,8.2,109.1
2022-08-17 20:11:52.871287,1,17,8,2,2,31.0,31.6,16.3,26.2,7.4,0.64,51.4,37.8,1.48,4.14,2.06,31.6,82.7,3.1,226.9,1001.5,8.3,10.2,51.7
2022-08-18 00:34:51.089108,6,18,8,3,2,47.1,46.6,8.8,30.5,11.1,1.62,23.6,66.9,2.9,8.47,1.71,28.0,85.1,4.1,188.8,1002.7,3.1,9.4,81.0
2022-08-18 04:57:49.306930,16,18,8,3,2,72.8,100.3,57.6,54.4,37.3,3.74,54.7,74.8,2.38,4.86,1.87,37.5,80.6,2.1,162.9,1004.9,3.6,7.7,142.7
2022-08-18 09:20:47.524752,5,18,8,3,2,47.5,80.5,4.4,33.5,6.9,1.06,47.4,7.0,2.61,5.13,1.83,30.3,88.8,2.8,93.9,1002.7,2.3,8.2,80.5
2022-08-18 13:43:45.742574,23,18,8,3,2,41.0,43.7,17.2,29.1,6.4,0.94,26.2,20.8,1.76,5.1,0.92,39.7,75.7,2.8,87.4,1009.6,12.4,8.0,68.3
2022-08-18 18:06:43.960396,1,18,8,3,2,42.7,59.6,20.2,28.6,26.6,0.73,67.9,33.3,1.86,3.5,2.32,35.6,79.7,5.6,106.6,1006.0,0.7,9.4,71.2
2022-08-18 22:29:42.178217,14,18,8,3,2,69.2,85.2,28.2,46.1,61.7,1.77,49.5,0.9,1.35,2.68,1.15,33.8,87.4,2.2,95.0,1007.8,1.2,8.5,130.7
2022-08-19 02:52:40.396039,11,19,8,4,2,64.6,90.2,26.7,42.9,16.1,1.27,38.7,11.5,2.9,5.15,1.58,33.8,91.2,5.8,40.1,1007.8,7.1,8.6,115.3
2022-08-19 07:15:38.613861,19,19,8,4,2,51.7,81.4,39.6,39.5,7.5,0.91,54.5,15.4,2.26,4.64,1.48,37.4,71.6,2.7,205.9,1000.5,1.5,9.1,86.2
2022-08-19 11:38:36.831683,21,19,8,4,2,46.3,56.6,21.5,32.5,14.7,1.47,32.9,41.8,2.26,3.75,1.5,39.7,70.4,3.9,47.0,1003.7,0.3,8.2,77.2
2022-08-19 16:01:35.049504,13,19,8,4,2,66.4,104.1,40.4,47.9,25.8,1.39,49.7,11.5,1.39,3.03,1.48,29.3,83.9,3.7,179.3,1002.1,6.8,8.9,121.3
2022-08-19 20:24:33.267326,15,19,8,4,2,66.5,107.9,28.5,51.1,25.6,1.55,61.2,13.1,2.84,7.48,4.24,34.8,70.9,2.3,280.3,1003.8,2.9,8.7,121.7
2022-08-20 00:47:31.485148,16,20,8,5,2,61.6,79.2,46.5,31.5,10.6,1.88,62.3,0.0,1.23,3.17,0.75,33.3,79.6,5.7,12.3,1002.5,3.9,7.3,105.3
2022-08-20 05:10:29.702970,12,20,8,5,2,51.9,82.9,45.0,36.2,10.1,0.82,47.1,13.3,3.02,4.57,1.9,28.9,77.5,2.1,341.5,1008.5,8.3,9.1,86.5
2022-08-20 09:33:27.920792,4,20,8,5,2,44.5,69.2,16.1,25.3,1.9,0.6,32.3,26.7,0.99,2.85,0.91,30.2,90.8,7.0,17.9,1009.4,5.2,9.7,74.2
2022-08-20 13:56:26.138613,10,20,8,5,2,48.4,87.6,19.7,32.3,33.4,1.8,0.0,3.9,5.71,14.33,8.06,29.7,86.9,4.0,46.5,1001.8,8.3,7.9,90.0
2022-08-20 18:19:24.356435,5,20,8,5,2,39.7,56.3,20.1,22.2,2.1,0.73,26.1,61.7,8.96,15.39,11.43,29.8,83.0,6.3,287.2,1006.5,9.0,10.4,66.2
2022-08-20 22:42:22.574257,11,20,8,5,2,49.0,67.8,51.8,42.7,0.0,1.83,26.5,8.7,3.46,5.43,3.15,31.9,90.1,3.6,86.2,1003.4,2.8,8.9,91.5
2022-08-21 03:05:20.792079,14,21,8,6,2,68.7,109.0,44.9,35.4,11.3,1.44,56.3,16.6,2.16,3.35,3.12,29.1,87.0,3.9,175.3,1004.8,4.2,8.8,129.0
2022-08-21 07:28:19.009901,5,21,8,6,2,37.4,55.6,25.3,25.7,8.8,1.31,33.1,5.7,1.49,2.34,1.62,31.9,93.4,4.1,245.2,1004.6,13.5,9.2,65.5
2022-08-21 11:51:17.227722,5,21,8,6,2,35.8,62.2,19.0,24.7,9.1,0.62,27.1,0.0,1.41,2.9,1.58,27.8,80.4,3.7,309.5,1005.5,27.4,10.1,62.2
2022-08-21 16:14:15.445544,19,21,8,6,2,50.4,81.7,22.6,37.4,2.0,1.15,30.8,23.6,1.96,5.43,1.69,35.9,80.6,6.5,330.8,1003.6,0.3,10.8,84.0
2022-08-21 20:37:13.663366,9,21,8,6,2,54.5,80.6,34.5,32.6,9.9,3.04,16.0,24.1,3.09,5.6,4.0,30.3,91.5,3.5,275.5,1005.0,10.8,9.5,113.0
2022-08-22 01:00:11.881188,4,22,8,0,2,25.0,40.4,20.8,23.5,14.4,1.27,43.0,33.1,2.18,5.36,3.1,31.1,86.3,2.7,269.9,1003.3,12.2,9.6,63.5
2022-08-22 05:23:10.099009,17,22,8,0,2,64.3,102.6,31.3,39.4,3.6,2.61,69.4,21.2,10.61,20.7,13.25,36.3,70.3,2.6,27.8,1006.9,1.0,8.0,114.3
2022-08-22 09:46:08.316831,17,22,8,0,2,61.9,81.6,34.4,54.5,17.2,1.8,52.1,3.5,1.81,4.39,1.61,39.7,70.2,2.3,125.8,1001.7,12.6,8.3,106.3
2022-08-22 14:09:06.534653,19,22,8,0,2,55.5,106.6,24.7,35.7,20.7,0.96,46.8,27.3,1.86,4.11,1.01,39.6,72.6,5.4,38.1,1004.5,3.0,7.2,104.4
2022-08-22 18:32:04.752475,18,22,8,0,2,74.5,112.2,32.5,37.7,20.4,1.27,51.5,14.0,2.07,4.57,1.25,39.0,63.3,3.3,351.2,1010.0,5.4,7.6,148.3
2022-08-22 22:55:02.970297,23,22,8,0,2,37.2,63.3,13.6,26.4,47.3,0.9,11.8,0.0,2.55,6.64,2.16,34.1,70.4,2.4,43.2,1011.9,4.0,10.0,63.3
2022-08-23 03:18:01.188118,13,23,8,1,2,77.5,98.5,42.1,44.5,4.1,1.47,54.9,0.0,1.55,3.48,2.06,31.6,85.8,3.0,59.0,1003.3,7.7,7.0,158.3
2022-08-23 07:40:59.405940,6,23,8,1,2,52.7,76.6,37.7,28.7,12.4,2.13,29.1,25.4,3.41,6.55,4.63,30.1,92.4,2.9,82.9,1000.8,1.3,9.5,101.6
2022-08-23 12:03:57.623762,20,23,8,1,2,56.1,72.3,18.2,39.0,16.6,1.35,63.0,11.2,0.97,1.5,1.43,35.9,69.0,2.7,188.4,1001.1,2.4,10.9,93.5
2022-08-23 16:26:55.841584,6,23,8,1,2,42.0,46.4,24.7,31.1,29.0,0.72,15.4,20.6,4.43,13.18,2.46,29.3,74.9,4.8,8.7,1006.9,16.9,8.6,70.0
2022-08-23 20:49:54.059405,6,23,8,1,2,39.6,62.0,31.1,27.9,14.4,0.96,24.4,10.9,2.44,5.71,2.59,27.3,85.0,1.5,343.5,1004.1,2.5,8.7,66.0
2022-08-24 01:12:52.277227,19,24,8,2,2,60.9,80.6,31.2,43.0,5.7,1.88,48.2,12.0,1.77,4.88,1.81,38.9,77.1,4.9,114.5,1006.5,4.8,8.7,103.0
2022-08-24 05:35:50.495049,21,24,8,2,2,57.9,89.5,42.1,34.6,16.3,0.75,25.1,79.8,4.2,6.49,6.25,39.3,67.0,5.6,289.9,1004.3,6.1,8.3,96.5
2022-08-24 09:58:48.712871,8,24,8,2,2,56.6,92.6,36.6,43.2,5.0,2.29,30.3,4.8,2.77,5.44,2.46,29.2,87.8,7.3,51.4,1005.0,3.0,9.1,103.6
2022-08-24 14:21:46.930693,17,24,8,2,2,70.2,104.5,24.0,45.7,8.3,3.22,55.1,0.0,1.46,2.21,2.03,36.6,74.3,4.3,166.6,1007.8,0.4,9.7,134.0
2022-08-24 18:44:45.148514,22,24,8,2,2,57.1,123.0,16.1,30.0,24.5,0.9,19.7,19.7,1.65,4.39,2.41,36.5,66.7,2.9,24.6,1004.5,1.4,9.1,115.3
2022-08-24 23:07:43.366336,19,24,8,2,2,65.5,130.7,37.5,37.6,3.5,1.97,55.5,6.2,1.67,3.63,1.68,39.6,65.4,4.8,132.3,1001.8,3.5,9.7,120.5
2022-08-25 03:30:41.584158,0,25,8,3,2,30.3,36.7,21.9,27.2,7.1,1.6,51.1,47.0,2.87,7.23,4.05,34.9,73.1,4.2,102.0,1007.3,9.7,9.1,80.0
2022-08-25 07:53:39.801980,15,25,8,3,2,69.2,90.7,39.0,49.0,4.9,1.27,60.8,53.3,2.93,6.94,2.56,37.2,78.0,6.1,297.0,1007.3,5.0,7.9,130.7
2022-08-25 12:16:38.019801,4,25,8,3,2,45.9,72.7,14.4,26.6,23.0,0.93,32.2,13.5,1.83,5.21,1.51,33.7,81.5,2.7,280.8,999.5,9.9,7.8,76.5
2022-08-25 16:39:36.237623,20,25,8,3,2,53.9,80.9,38.4,33.6,7.5,1.33,36.9,13.1,2.39,5.19,1.35,36.9,71.2,4.2,44.6,1003.7,17.0,6.9,89.8
2022-08-25 21:02:34.455445,1,25,8,3,2,43.1,73.9,21.6,28.0,44.9,1.22,58.3,0.0,11.03,22.89,7.89,36.7,82.5,2.3,108.5,1004.3,2.7,9.9,73.9
2022-08-26 01:25:32.673267,23,26,8,4,2,41.1,59.4,24.6,30.2,11.7,2.09,26.8,13.9,1.31,2.62,1.88,38.5,82.6,5.5,171.6,1007.5,3.7,9.1,101.1
2022-08-26 05:48:30.891089,4,26,8,4,2,41.4,36.7,19.7,26.7,7.0,0.99,40.1,8.0,1.96,5.65,1.37,28.9,81.8,4.7,358.8,1006.5,3.4,7.6,69.0
2022-08-26 10:11:29.108910,10,26,8,4,2,63.7,82.1,26.7,45.6,24.4,0.92,20.9,4.9,2.98,7.63,3.88,27.3,92.8,4.6,113.0,1001.3,10.7,7.2,112.3
2022-08-26 14:34:27.326732,5,26,8,4,2,44.0,36.2,11.2,28.0,12.2,0.57,35.7,14.7,4.35,12.68,4.96,28.2,86.3,2.5,270.3,1001.2,0.9,9.0,73.3
2022-08-26 18:57:25.544554,19,26,8,4,2,55.8,92.0,19.6,38.9,11.2,1.17,39.6,11.4,2.13,3.34,2.26,36.6,75.3,2.9,116.3,1005.0,8.1,7.4,93.0
2022-08-26 23:20:23.762376,9,26,8,4,2,48.7,91.7,43.5,42.5,11.8,1.42,31.0,28.2,0.9,2.2,1.21,30.5,86.5,2.6,154.7,1006.1,7.1,9.7,91.7
2022-08-27 03:43:21.980198,17,27,8,5,2,55.9,94.8,39.9,41.5,4.4,2.88,83.8,13.5,4.7,8.59,4.36,40.3,83.7,3.4,313.1,1001.8,1.9,8.8,111.0
2022-08-27 08:06:20.198019,1,27,8,5,2,24.5,59.2,9.5,23.9,27.8,0.52,59.1,50.2,4.03,11.91,3.82,29.9,74.6,3.1,50.9,1002.6,2.1,9.4,59.2
2022-08-27 12:29:18.415841,10,27,8,5,2,50.5,79.1,31.1,31.2,10.5,1.57,30.5,3.4,1.98,5.18,1.78,30.3,88.8,3.5,180.8,1010.0,3.4,7.8,84.2
2022-08-27 16:52:16.633663,21,27,8,5,2,38.3,37.4,20.8,29.8,17.9,2.46,21.5,6.4,2.79,6.44,2.82,40.0,67.1,6.4,154.3,1004.3,6.6,9.8,105.8
2022-08-27 21:15:14.851485,22,27,8,5,2,43.3,64.3,14.4,26.2,22.8,1.47,25.2,26.9,5.27,13.21,6.14,39.6,61.8,2.2,82.6,1001.8,1.2,8.8,73.5
2022-08-28 01:38:13.069306,5,28,8,6,2,46.2,52.3,14.1,25.5,8.4,0.71,38.3,18.2,2.34,3.53,1.46,32.7,83.5,2.4,209.9,1009.0,1.5,8.2,77.0
2022-08-28 06:01:11.287128,9,28,8,6,2,51.2,114.5,45.2,42.0,2.4,1.7,25.1,12.8,2.71,6.58,3.03,26.7,83.2,2.0,15.4,1000.5,1.8,10.0,109.7
2022-08-28 10:24:09.504950,9,28,8,6,2,44.2,77.0,34.3,31.9,5.8,1.55,15.2,25.1,2.56,6.21,1.65,28.6,91.9,3.3,277.0,1001.9,0.6,8.6,77.5
2022-08-28 14:47:07.722772,13,28,8,6,2,56.4,68.6,55.5,39.6,22.5,3.11,43.1,8.0,1.5,3.66,2.05,33.7,82.8,3.7,104.1,1003.6,3.4,9.2,113.9
2022-08-28 19:10:05.940594,12,28,8,6,2,52.6,62.3,45.6,35.3,5.5,2.46,37.4,13.6,1.86,3.53,1.88,32.0,83.0,6.4,300.5,1005.7,16.2,8.9,105.8
2022-08-28 23:33:04.158415,2,28,8,6,2,32.8,32.3,2.8,20.8,25.9,1.14,51.6,3.3,3.93,8.05,2.32,34.0,86.2,5.1,72.3,1003.0,2.0,11.0,57.0
2022-08-29 03:56:02.376237,18,29,8,0,2,63.5,125.8,27.9,37.2,65.1,2.1,47.0,11.8,1.66,2.75,1.39,37.6,69.7,2.6,268.6,1005.6,5.4,8.3,117.2
2022-08-29 08:19:00.594059,5,29,8,0,2,47.4,61.4,15.8,23.8,1.3,1.17,42.6,14.1,3.64,8.21,3.53,29.5,92.0,2.3,205.3,998.6,1.9,8.4,79.0
2022-08-29 12:41:58.811881,7,29,8,0,2,49.9,67.7,22.4,23.5,5.0,0.99,29.5,80.2,2.06,5.0,1.29,27.8,94.3,3.6,211.8,1007.5,1.7,7.5,83.2
